paper_id,title,status,pred_score,gt_avg_score,abs_error,cost_usd,openrouter_calls,input_tokens,output_tokens,total_tokens,job_id,review_path,error,pred_decision,gt_binary,gt_score_0,gt_score_1,gt_score_2,gt_score_3,gt_score_4,gt_score_5,gt_score_6
WhO6Km5Rku,QubitCache: Quantum-Inspired Probabilistic Attention Preservation for KV-Cache Compression,completed,4.0,4.0,0.0,0.03323625,31,3084186,26757,3110943,44cac214-cda6-47b9-9267-864f56b48a30,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/WhO6Km5Rku.md,,,Reject,4.0,4.0,2.0,6.0,,,
XX5EZoe4ec,RETRIEVALFORMER: TRANSFORMER-QUALITY RECOMMENDATIONS WITH EFFICIENT ANN RETRIEVAL AND COLD-START RESILIENCE,completed,6.0,2.0,4.0,0.03094808,28,2826904,22225,2849129,d7586094-1bb4-4af7-acfd-fed790223585,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/XX5EZoe4ec.md,,,Reject,2.0,2.0,2.0,2.0,,,
XKLPlnfZzM,Learning to Deaggregate: Large-scale Trajectory Generation with Spatial Priors,completed,6.0,3.5,2.5,0.03169178,31,3071589,22961,3094550,fc96597b-0012-4ddc-9c6e-169fdd211f42,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/XKLPlnfZzM.md,,,Reject,6.0,4.0,2.0,2.0,,,
Y6lVVJHiwN,"FedSGM: A Unified Framework for Constraint Aware, Bidirectionally Compressed, Multi-Step Federated Optimization",completed,5.0,4.4,0.6,0.02988681,23,2464400,20433,2484833,cae8eead-9f2e-4889-99fa-015aa2def9c5,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/Y6lVVJHiwN.md,,,Reject,6.0,4.0,2.0,4.0,6.0,,
Xpj0yeMhpz,Decoupling the Class Label and the Target Concept in Machine Unlearning,completed,6.0,7.0,1.0,0.03799268,26,3462888,22232,3485120,4775a754-7dfc-4856-b1f0-2b91466d2a74,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/Xpj0yeMhpz.md,,,Accept,4.0,6.0,8.0,10.0,,,
Xn33bU71m4,LLMs as Reverse Engineers? Not Yet on Types and Names,completed,4.0,1.33,2.67,0.03944154,40,4220739,29505,4250244,d868b501-8681-4520-9472-506c2a64a9e2,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/Xn33bU71m4.md,,,Reject,2.0,2.0,0.0,,,,
YADyx3ieUX,The Myth of the Box: Causation and Comprehensibility in Neural Network Behavior,completed,6.0,1.0,5.0,0.02908186,23,2356648,22199,2378847,ae36b1f2-a565-4b7a-be4d-f49454b0ab2e,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/YADyx3ieUX.md,,,Reject,0.0,2.0,0.0,2.0,,,
Y9TgNFsNyP,FF-Erase : Machine Unlearning and Verification for Forward-Forward Models,completed,4.5,5.5,1.0,0.03313229,26,2664932,28974,2693906,f8584e9e-69a0-4e46-9691-fc73e46f52f0,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/Y9TgNFsNyP.md,,,Reject,6.0,4.0,4.0,8.0,,,
Yo7eG3lC3y,LEGO-Eval: Towards Fine-grained Evaluation on Synthesizing 3D Embodied Environments with Tool Augmentation,completed,6.0,4.5,1.5,0.03230768,25,2813927,21527,2835454,ad6001a3-6267-4963-bfca-0f8cef7b7168,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/Yo7eG3lC3y.md,,,Reject,6.0,6.0,4.0,2.0,,,
YuxgSGFaqb,SWINGARENA: Adversarial Programming Arena for Long-context GitHub Issue Solving,completed,6.5,6.0,0.5,0.0297329,33,3048204,19253,3067457,d4bffa6e-80dc-4145-a42e-e18e007334a1,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/YuxgSGFaqb.md,,,Accept,6.0,8.0,4.0,6.0,,,
YS4N1YxXSM,QuoKA: Query-Oriented KV Selection for Efficient LLM Prefill,completed,6.0,6.0,0.0,0.03251174,24,2667813,25819,2693632,a0a8bd07-a294-49b9-9e7d-1d93110388bb,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/YS4N1YxXSM.md,,,Accept,6.0,4.0,6.0,8.0,,,
YETCQLcKtn,PolicyFlow: Policy Optimization with Continuous Normalizing Flow in Reinforcement Learning,completed,5.0,4.5,0.5,0.03542199,28,3146732,28880,3175612,879b8aa5-f0bb-4375-abb8-96ff0a629699,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/YETCQLcKtn.md,,,Accept,4.0,4.0,2.0,8.0,,,
ZMzha5gbnF,Toward Safer Diffusion Language Models: Discovery and Mitigation of Priming Vulnerability,completed,7.0,7.0,0.0,0.0304289,18,2069257,20930,2090187,9bff2359-d519-45d6-9952-cc031e5960bb,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ZMzha5gbnF.md,,,Accept,6.0,6.0,8.0,8.0,,,
ZBhZT307xx,From Accuracy to Robustness: A Study of Rule- and Model-based Verifiers in Mathematical Reasoning,completed,5.5,3.0,2.5,0.03079695,18,1907065,24815,1931880,bbfd1418-a6e0-4ec9-937d-6bdb5a74deeb,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ZBhZT307xx.md,,,Reject,4.0,2.0,4.0,2.0,,,
a4S1nQay3b,Uncover Underlying Correspondence for Robust Multi-view Clustering,completed,6.0,7.0,1.0,0.03550974,25,3320511,18885,3339396,733f5324-2adc-4a30-967c-051ad444927c,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/a4S1nQay3b.md,,,Accept,8.0,6.0,6.0,8.0,,,
ZNAY3ivd62,GUI-Spotlight: Adaptive Iterative Focus Refinement for Enhanced GUI Visual Grounding,completed,5.0,4.0,1.0,0.03230509,25,2817150,21976,2839126,b2aa4c7a-b1aa-479f-92fc-3e26812e7bd7,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ZNAY3ivd62.md,,,Reject,2.0,4.0,6.0,4.0,,,
ZKkeA1G935,Can LLMs Alleviate Catastrophic Forgetting in Graph Continual Learning? A Systematic Study,completed,6.5,4.0,2.5,0.03425191,33,3541798,23419,3565217,425b6bc1-13e3-413a-bc7e-3101efa4e298,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ZKkeA1G935.md,,,Reject,4.0,4.0,4.0,2.0,6.0,,
ZF0xRAdsuY,Bound by semanticity: universal laws governing the generalization-identification tradeoff,completed,6.0,7.5,1.5,0.03165506,24,2555576,26005,2581581,94dd6103-62eb-4ed8-997d-8afe0dcd8899,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ZF0xRAdsuY.md,,,Accept,10.0,8.0,6.0,6.0,,,
a7Qa4CcHak,"Terminal-Bench: Benchmarking Agents on Hard, Realistic Tasks in Command Line Interfaces",completed,7.0,7.33,0.33,0.03197846,30,3109035,21130,3130165,90ee584a-f341-4c7f-a97a-fa66ca36ac21,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/a7Qa4CcHak.md,,,Accept,8.0,6.0,8.0,,,,
ahpO7S1Ppi,Pctx: Tokenizing Personalized Context for Generative Recommendation,completed,6.0,3.5,2.5,0.03299723,26,2985347,20192,3005539,91e62b57-9de9-436d-b1d6-d1557b342bcb,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ahpO7S1Ppi.md,,,Reject,2.0,4.0,4.0,4.0,,,
ZZFNyU3ZSo,UniMoD: Efficient Unified Multimodal Transformers with Mixture-of-Depths,completed,6.0,4.67,1.33,0.03395319,27,3005777,26186,3031963,18e56f1c-97be-4c90-a7cf-53dab3b3edb3,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ZZFNyU3ZSo.md,,,Reject,4.0,4.0,6.0,,,,
a3sRspQ62b,FourierFlow: Frequency-aware Flow Matching for Generative Turbulence Modeling,completed,5.0,2.5,2.5,0.03577963,34,3777058,23953,3801011,7e3f95c2-2439-4f66-8731-05240ac82561,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/a3sRspQ62b.md,,,Reject,2.0,2.0,4.0,2.0,,,
abgW71sKIt,Rethinking Output Alignment for 1-bit Post-Training Quantization of Large Language Models,completed,6.0,2.5,3.5,0.03303557,29,3152509,22298,3174807,cdf84247-e9e3-4d2e-b91c-f78703059574,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/abgW71sKIt.md,,,Reject,2.0,2.0,4.0,2.0,,,
YvMkU4BYOA,XBIC: Shapley-Weighted BIC for Score-Based Causal Discovery in Discrete Bayesian Networks,completed,5.5,2.0,3.5,0.04163002,44,4859596,32496,4892092,3abb97f0-0d95-454c-9f09-92130798e420,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/YvMkU4BYOA.md,,,Reject,2.0,2.0,2.0,2.0,,,
a2XmC7rHIU,The Open Proof Corpus: A Large-Scale Study of LLM-Generated Mathematical Proofs,completed,6.0,6.8,0.8,0.03557617,33,3537180,27886,3565066,425f1c4f-d383-4c3e-b7a5-bdae32309c1c,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/a2XmC7rHIU.md,,,Accept,6.0,6.0,8.0,8.0,6.0,,
b8TlYh6PN6,Distributional Equivalence in Linear Non-Gaussian Latent-Variable Cyclic Causal Models: Characterization and Learning,completed,6.0,8.0,2.0,0.03126907,27,3021535,16310,3037845,e9f83f47-30e9-43ab-bf6c-2f97d0c0f954,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/b8TlYh6PN6.md,,,Accept,8.0,8.0,8.0,8.0,,,
b6miYNcjag,Data Reliability Scoring,completed,5.0,4.67,0.33,0.03377943,27,3012097,23848,3035945,6760d36e-a8bd-4214-ac19-1e1199a1af49,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/b6miYNcjag.md,,,Reject,6.0,2.0,6.0,,,,
bH5M0ts8Y6,VINCIE: Unlocking In-context Image Editing from Video,completed,6.0,5.0,1.0,0.03436817,27,3276366,19068,3295434,2d804a3f-87ac-44b1-8d4e-f7a1c7c0d4fe,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/bH5M0ts8Y6.md,,,Accept,4.0,8.0,4.0,4.0,,,
aiM6bRd6bG,PPI Candidate Ranking: Large-Scale Evaluation of a Domain Knowledge–Guided Pipeline,completed,6.0,4.0,2.0,0.03289564,30,3061411,25513,3086924,6d277472-554b-4586-8f7b-c26cb11a4bf7,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/aiM6bRd6bG.md,,,Reject,4.0,2.0,6.0,4.0,,,
ao7VBbvWIK,HASTE: Hybrid AST-guided Selection with Token-bounded Extraction,completed,4.0,1.0,3.0,0.03119758,33,2976058,27629,3003687,61964ebf-6a89-4c0d-9748-17b2df0eb142,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ao7VBbvWIK.md,,,Reject,2.0,0.0,,,,,
bhR00j6Mku,On The Fragility of Benchmark Contamination Detection in Reasoning Models,completed,6.5,6.67,0.17,0.0318128,24,2796843,19019,2815862,971cce70-e014-4c4a-9520-129e20feee62,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/bhR00j6Mku.md,,,Accept,8.0,6.0,6.0,,,,
bhPaXhWVKG,MermaidFlow: Redefining Agentic Workflow Generation via Safety-Constrained Evolutionary Programming,completed,6.0,5.33,0.67,0.03067257,27,2764844,20472,2785316,b3be9343-a6e1-40b6-84fc-a6972e336cce,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/bhPaXhWVKG.md,,,Reject,6.0,6.0,4.0,,,,
b6qQmQ2F13,Not All Bits Are Equal: Scale-Dependent Memory Optimization Strategies for Reasoning Models,completed,7.0,5.0,2.0,0.03500382,36,3796264,24625,3820889,c77c606c-c34b-4ed9-a115-53fc0eb0059d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/b6qQmQ2F13.md,,,Accept,2.0,6.0,6.0,6.0,,,
blFpxJ3A08,LPFQA: A Long-Tail Professional Forum-based Benchmark for LLMs' Evaluation,completed,5.0,1.0,4.0,0.03069501,25,2617397,22963,2640360,77e225ce-ce32-4628-bd6b-a771f7e9c740,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/blFpxJ3A08.md,,,Reject,2.0,2.0,0.0,0.0,,,
bxZUPQbvp0,EconAgentBench: Economic Benchmarks for LLM Agents in Unknown Environments,completed,6.0,2.0,4.0,0.03059269,30,3001157,20132,3021289,77d77449-4705-492d-99ae-d421b430eacd,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/bxZUPQbvp0.md,,,Reject,2.0,2.0,2.0,2.0,,,
beV5wMTRIq,Physics-Aware Tensor Field Neural PDE for Climate and Weather Prediction,completed,4.0,2.0,2.0,0.03431762,32,3278093,27871,3305964,bb7fb705-9df8-4edd-8397-a748989755c4,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/beV5wMTRIq.md,,,Reject,2.0,2.0,2.0,2.0,,,
cEXEmyW77N,"Structurally Human, Semantically Biased: Detecting LLM-Generated References with Embeddings and GNNs",completed,7.0,5.0,2.0,0.02928967,27,2706306,20404,2726710,65b5e0e9-8a2a-455e-973e-f2892e756587,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/cEXEmyW77N.md,,,Accept,4.0,6.0,6.0,4.0,,,
bwtiK0yjuK,Change Point Localization and Inference in Dynamic Multilayer Networks,completed,6.0,5.33,0.67,0.03126073,29,2907636,24559,2932195,910eeffc-24cc-4e98-b9d2-55d6c4c9fbb9,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/bwtiK0yjuK.md,,,Accept,4.0,6.0,6.0,,,,
c2ozZYoZFd,A $\texttt{Min-p}$ Blueprint for More Rigorous Science in Empirical Machine Learning Research,completed,5.0,2.67,2.33,0.03372798,33,3430510,24068,3454578,074aed94-e8fd-4433-a6f0-d6350fb82479,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/c2ozZYoZFd.md,,,Reject,2.0,4.0,2.0,,,,
c7OsKOOZo8,Expert-Guided Cross-View Fusion with Self-Derived Lesion Proposals for Multi-View Diabetic Retinopathy Grading,completed,6.0,4.5,1.5,0.03469534,33,3519326,22503,3541829,c64a7b56-0c0c-4e97-9119-d3ecd6af7e61,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/c7OsKOOZo8.md,,,Reject,6.0,4.0,4.0,4.0,,,
bm3rbtEMFj,ELMUR: External Layer Memory with Update/Rewrite for Long-Horizon RL Problems,completed,6.0,5.0,1.0,0.03513715,31,3320293,28263,3348556,899994f4-1802-4fa2-b468-636016848787,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/bm3rbtEMFj.md,,,Accept,6.0,6.0,4.0,4.0,,,
cVX3VqO8BO,UniHM: Unified Dexterous Hand Manipulation with Vision Language Model,completed,5.0,5.5,0.5,0.03340389,32,3418368,21706,3440074,72c60b47-1c0b-4669-98ce-89314c80102e,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/cVX3VqO8BO.md,,,Accept,6.0,2.0,8.0,6.0,,,
cSpjHOf04S,gen2seg: Generative Models Enable Generalizable Instance Segmentation,completed,7.0,5.0,2.0,0.0312469,27,2825515,22356,2847871,cb1cbcff-7b99-496e-96e1-03a80285ee7d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/cSpjHOf04S.md,,,Accept,2.0,4.0,8.0,6.0,,,
c339hUw3cy,ConCuR: Conciseness Makes State-of-the-Art Kernel Generation,completed,6.0,4.0,2.0,0.03267192,27,2759499,28278,2787777,d662116b-841e-4641-a566-fb6cee648c0e,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/c339hUw3cy.md,,,Reject,6.0,2.0,6.0,2.0,,,
cP9ciYglnI,Shape-Adaptive Guidance Signal for Interactive Cortical Sulcal Labeling,completed,6.0,4.0,2.0,0.03303044,31,3087178,24965,3112143,9425e067-3ba2-44fe-af3a-f38ab0436648,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/cP9ciYglnI.md,,,Reject,6.0,4.0,2.0,,,,
cZ74yWoKYr,Identify Critical KV Cache in LLM Inference from an Output Perturbation Perspective,completed,6.0,5.0,1.0,0.03217044,31,3124487,13984,3138471,c69cd422-b9cc-45c0-a2ea-1f4080481064,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/cZ74yWoKYr.md,,,Reject,2.0,8.0,6.0,4.0,,,
cmzeMZNsmm,Revisiting Prompt Optimization with Large Reasoning Models---A Case Study on Event Extraction,completed,5.5,5.0,0.5,0.03057325,26,2866293,15492,2881785,b6532b21-4508-4730-81c5-ff16095b745b,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/cmzeMZNsmm.md,,,Reject,2.0,4.0,6.0,8.0,,,
cu6xWUNOzQ,Aligning the Brain with Language Models Through a Nonlinear and Multimodal Approach,completed,6.0,6.67,0.67,0.02893158,30,2784800,17761,2802561,014aff69-b9e0-42fe-b5c0-c7607c37b9b8,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/cu6xWUNOzQ.md,,,Reject,10.0,4.0,6.0,,,,
ck0aZTAnwK,Pre-training under infinite compute,completed,6.0,7.5,1.5,0.03205606,28,2895933,24282,2920215,ee9094ee-deea-4772-8e16-6ca282234a1e,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ck0aZTAnwK.md,,,Accept,6.0,8.0,8.0,8.0,,,
crKJJ4Ej60,Copy-Paste to Mitigate Large Language Model Hallucinations,completed,7.0,5.33,1.67,0.03175861,26,2811438,22943,2834381,a0cdd92c-ef8e-4cbe-a653-43204506561c,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/crKJJ4Ej60.md,,,Accept,4.0,6.0,6.0,,,,
cZFgsLq8Gs,DeepScientist: Advancing Frontier-Pushing Scientific Findings Progressively,completed,5.5,4.0,1.5,0.03265132,25,2582214,26781,2608995,d594733a-e4bd-4f71-9fd7-4a0a4e8604a6,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/cZFgsLq8Gs.md,,,Accept,4.0,6.0,4.0,2.0,,,
d2pUyiXwcm,Physics-Informed Inference Time Scaling for Solving High-Dimensional Partial Differential Equations,completed,6.0,4.5,1.5,0.0397913,26,3433279,23327,3456606,8681c4ec-6750-4ddf-9511-720437d93b2d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/d2pUyiXwcm.md,,,Accept,4.0,2.0,8.0,4.0,,,
dCtkwjkK0E,Active Learning for Flow Matching Model in Shape Design: A Perspective from Continuous Condition Dataset,completed,5.5,2.0,3.5,0.03179819,29,2982901,23342,3006243,9d5c43d7-a864-440e-9e8a-00a2b37ec18d,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/dCtkwjkK0E.md,,,Reject,2.0,2.0,2.0,2.0,,,
dbYvP2BKCM,Causal Effect Estimation with Learned Instrument Representations,completed,5.0,3.5,1.5,0.03139441,20,2365399,19497,2384896,14522cf6-e2d8-4282-84da-eded01d481f8,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/dbYvP2BKCM.md,,,Reject,4.0,2.0,6.0,2.0,,,
dIOYpj9K8P,Reformulation for Pretraining Data Augmentation,completed,6.0,6.67,0.67,0.03312319,30,3138136,21832,3159968,7e3a520b-077e-4acc-9cd9-4bfa949dc108,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/dIOYpj9K8P.md,,,Accept,6.0,8.0,6.0,,,,
e26MPyczN9,Do Programmatic Policies Really Generalize Better? A Re-Evaluation Study,completed,5.0,4.0,1.0,0.0320848,27,3033193,19290,3052483,292d5fac-21f3-418a-95ee-38a4e434ed88,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/e26MPyczN9.md,,,Reject,4.0,4.0,4.0,6.0,2.0,,
doxBjZ88H3,An Information-Theoretic Framework For Optimizing Experimental Design To Distinguish Probabilistic Neural Codes,completed,7.0,4.5,2.5,0.0295923,26,2587787,22352,2610139,0e0958d9-6c51-48e8-a695-5ed0b82fdd60,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/doxBjZ88H3.md,,,Accept,6.0,6.0,2.0,4.0,,,
eETr3lrOQB,VQ-Transplant: Efficient VQ-Module Integration for Pre-trained Visual Tokenizers,completed,6.5,4.5,2.0,0.03622429,21,2958756,19862,2978618,7b8749a6-04f7-4dbc-a7be-61a53a810d35,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/eETr3lrOQB.md,,,Accept,4.0,8.0,2.0,4.0,,,
ei1bRG971A,DND: Boosting Large Language Models with Dynamic Nested Depth,completed,5.5,4.67,0.83,0.03096525,25,2754229,18044,2772273,557d5799-444c-4aa1-a52d-80679e511235,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ei1bRG971A.md,,,Accept,4.0,4.0,6.0,,,,
fD9YRHazW3,In-Context Watermarks for Large Language Models,completed,6.0,5.5,0.5,0.02830409,22,2205480,20243,2225723,f79d8498-68ef-429a-99a3-129258322e36,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/fD9YRHazW3.md,,,Accept,2.0,8.0,6.0,6.0,,,
e9JphzQ5Gr,CLIP as a Prior Teacher: Breaking the Label Dependency in Semi-Supervised Learning,completed,7.0,4.0,3.0,0.03429053,29,3265301,23696,3288997,b0c08da5-04d0-40aa-a6dd-ad37d8252312,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/e9JphzQ5Gr.md,,,Reject,6.0,2.0,6.0,4.0,2.0,,
dwgtYTuSaS,Continuous Online Action Detection from Egocentric Videos,completed,6.0,3.0,3.0,0.03370919,31,3293213,25539,3318752,b040f5c3-abdc-4872-9284-7a09f8ea0bf3,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/dwgtYTuSaS.md,,,Reject,4.0,2.0,2.0,4.0,,,
eu3PwSle8J,Enforcing Instruction Hierarchy via Augmented Intermediate Representations,completed,6.0,4.67,1.33,0.03132451,27,2842857,22743,2865600,00a7e915-5628-4051-ad73-cec68b07217b,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/eu3PwSle8J.md,,,Reject,6.0,4.0,4.0,,,,
f4B4ohWO53,Differential Privacy for Transformer Embeddings  with Nonparametric Variational Information Bottleneck,completed,5.0,3.33,1.67,0.02876992,25,2406486,22132,2428618,3caaa983-2e5a-432c-95b6-78112033b905,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/f4B4ohWO53.md,,,Reject,2.0,4.0,4.0,,,,
ecbEfXdqrV,Why Is the Counterintuitive Phenomenon of Likelihood Rare in Tabular Anomaly Detection with Deep Generative Models?,completed,6.0,3.0,3.0,0.03076706,28,2726900,25105,2752005,86eaf5f8-d901-4dd9-992e-9cf6f53b894a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ecbEfXdqrV.md,,,Reject,2.0,4.0,4.0,2.0,,,
ey7CXUBn1g,AdaSVD: Adaptive Singular Value Decomposition for Large Language Models,completed,6.0,3.0,3.0,0.03537162,29,3353548,24766,3378314,15d9cf2b-05c0-4db9-8bb7-add28471d5c2,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/ey7CXUBn1g.md,,,Reject,2.0,2.0,4.0,4.0,,,
fBc9v8CVvm,TwinFlow: Realizing One-step Generation on Large Models with Self-adversarial Flows,completed,7.0,5.33,1.67,0.03921332,31,3625531,30820,3656351,e40f5dcf-2532-4c30-9875-4be13dad23ed,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/fBc9v8CVvm.md,,,Accept,6.0,6.0,4.0,,,,
i9q9xDMjG7,When to use Graphs in RAG: A Comprehensive Analysis for Graph Retrieval-Augmented Generation,completed,6.0,6.5,0.5,0.02986817,23,2394550,20670,2415220,9fd44da8-f189-42c2-9440-293750762ef4,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/i9q9xDMjG7.md,,,Accept,8.0,6.0,6.0,6.0,,,
gTMzRm8fb0,GoalRank: Group-Relative Optimization for a Large Ranking Model,completed,5.5,5.0,0.5,0.03364515,27,3036247,23712,3059959,b8a197b9-7341-49d4-ba06-bd585cb03b88,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/gTMzRm8fb0.md,,,Accept,4.0,8.0,4.0,4.0,,,
heVn5cNfje,Unified Data Selection for LLM Reasoning,completed,6.0,3.5,2.5,0.03642328,35,3892449,22370,3914819,a0efd95e-8e0e-459c-9c4e-bf7cb28c5b49,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/heVn5cNfje.md,,,Reject,4.0,2.0,4.0,4.0,,,
gubSyVxWdG,A Relative Error-Based Evaluation Framework of Heterogeneous Treatment Effect Estimators,completed,6.0,6.0,0.0,0.03547681,25,2992781,26146,3018927,afa9f6aa-89b2-4928-9170-310905b149fc,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/gubSyVxWdG.md,,,Accept,8.0,2.0,8.0,6.0,,,
iIEEgI6WsF,Revisiting Parameter Server in LLM Post-Training,completed,6.5,5.5,1.0,0.03204394,30,3180678,20791,3201469,b03c3a41-0757-45bf-8fc0-c73862b1e321,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/iIEEgI6WsF.md,,,Accept,6.0,2.0,8.0,6.0,,,
iaoAKDRAJQ,A Tale of Two Geometries: Adaptive Optimizers and Non-Euclidean Descent,completed,7.0,6.0,1.0,0.03253054,26,2682315,17338,2699653,84b44772-0fdd-443a-9462-b22dc12bac0a,/home/wg25r/split_review/DeepReviewer-v2-openai/data/benchmarks/iclr2026_new/reviews/iaoAKDRAJQ.md,,,Accept,8.0,4.0,6.0,6.0,,,
